rank,name,surname,country,sport,gold,silver,bronze,medals,url
539,RU EN ROANNE,HO,Singapore,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HO-Ru-En-Roanne-3004825/
539,Oksana,Chusovitina,Uzbekistan,Artistic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHUSOVITINA-Oksana-3004894/
539,Asal,Ikramova,Uzbekistan,Rhythmic Gymnastics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IKRAMOVA-Asal-3004917/
539,NURZUHAIRAH,MOHAMMAD YAZID,Singapore,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHAMMAD-YAZID-Nurzuhairah-3004975/
539,NATASHA,MOHAMED ROSLAN,Malaysia,Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOHAMED-ROSLAN-Natasha-3005114/
539,SHALIN,ZULKIFLI,Malaysia,Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZULKIFLI-Shalin-3005121/
539,LI JANE,SIN,Malaysia,Bowling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SIN-Li-Jane-3005123/
539,YAN YEE,NG,Malaysia,Diving,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NG-Yan-Yee-3005306/
539,SHALINI,PATHAK,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PATHAK-Shalini-3005613/
539,XINGRU,PEI,China,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PEI-Xingru-3005866/
539,THI THEM,TRAN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TRAN-Thi-Them-3005872/
539,THI CAM NHI,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Cam-Nhi-3006060/
539,HIROE,MINAGAWA,Japan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MINAGAWA-Hiroe-3006275/
539,ATSUKO,YAMASHITA,Japan,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YAMASHITA-Atsuko-3006753/
539,KEIKO,HIRAKI,Japan,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HIRAKI-Keiko-3006777/
539,NAO,MOCHIZUKI,Japan,Paragliding,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOCHIZUKI-Nao-3006781/
539,THI THU HA,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Thu-Ha-3006800/
539,THI HUYEN,NGUYEN,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NGUYEN-Thi-Huyen-3006809/
539,YATING,TAN,Chinese Taipei,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TAN-Yating-3006931/
539,CHIEN-YING,LEI,Chinese Taipei,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEI-Chien-Ying-3006933/
539,CHIA-MAO,PENG,Chinese Taipei,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PENG-Chia-Mao-3006938/
539,THI BINH,VUONG,Vietnam,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VUONG-Thi-Binh-3007085/
539,Weihan,CHEN,Chinese Taipei,Canoe/Kayak Slalom,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Weihan-3007106/
539,TANVI,KHANNA,India,Squash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHANNA-Tanvi-3007609/
539,SUNAYNA,KURUVILLA,India,Squash,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KURUVILLA-Sunayna-3007610/
539,Kiyomi,WATANABE,Philippines,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WATANABE-Kiyomi-3007932/
539,XINGXIN,HUO,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HUO-Xingxin-3008078/
539,YUE,SHI,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHI-Yue-3008085/
539,VIPAVEE,DEEKABALLES,Thailand,Cycling Mountain Bike,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DEEKABALLES-Vipavee-3008152/
539,CHUTIKAN,KITWANITSATHIAN,Thailand,Cycling BMX,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KITWANITSATHIAN-Chutikan-3008192/
539,WANTING,HUNG,Chinese Taipei,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HUNG-Wanting-3008398/
539,YUKI,IRIE,Japan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/IRIE-Yuki-3008407/
539,SUHUA,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Suhua-3008559/
539,YINGHSIN,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Yinghsin-3008564/
539,ANJU,CHIU,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHIU-Anju-3008569/
539,YATING,TU,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TU-Yating-3008572/
539,CHIACHEN,TSAI,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TSAI-Chiachen-3008581/
539,SZUSHIH,LI,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Szushih-3008589/
539,CHIHYING,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Chihying-3008594/
539,YITING,YANG,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Yiting-3008596/
539,PEICHUN,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Peichun-3008600/
539,FENGCHEN,LIN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Fengchen-3008604/
539,YIHSUAN,SU,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SU-Yihsuan-3008607/
539,CHINGPING,SHIH,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHIH-Chingping-3008610/
539,HSUAN,LIU,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Hsuan-3008615/
539,MENGTING,LAI,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LAI-Mengting-3008622/
539,MIAOYI,CHEN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Miaoyi-3008628/
539,CHIAYI,CHEN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Chiayi-3008632/
539,YI,YEN,Chinese Taipei,Softball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YEN-Yi-3008637/
539,BINGJIAO,HE,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HE-Bingjiao-3008837/
539,YUFEI,CHEN,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yufei-3008838/
539,FANGJIE,GAO,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAO-Fangjie-3008845/
539,JINHUA,TANG,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TANG-Jinhua-3008851/
539,SHUAI,ZHANG,China,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Shuai-3008911/
539,Tian En Constance,Lien,Singapore,Ju-Jitsu,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIEN-Tian-En-Constance-3008958/
539,YITING,HUANG,Chinese Taipei,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Yiting-3009437/
539,YUANHUI,FU,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FU-Yuanhui-3009451/
539,Huihui,Lyu,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LYU-Huihui-3009526/
539,Guifen,Huang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HUANG-Guifen-3009629/
539,Qiqi,Yuan,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YUAN-Qiqi-3009635/
539,Shervegar,Sweta,India,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SWETA-Shervegar-3009719/
539,YIWEN,CHEN,China,Diving,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Yiwen-3009732/
539,Gautham,Varsha,India,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VARSHA-Gautham-3009796/
539,MADHUMITA,KUMARI,India,Archery,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KUMARI-Madhumita-3009805/
539,JINGZHUO,WANG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Jingzhuo-3009865/
539,Bin,Feng,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/FENG-Bin-3009866/
539,JINGYAO,YU,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YU-Jingyao-3009889/
539,NONG OY,VONGPHAKDY,Lao PDR,Pencak Silat,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/VONGPHAKDY-Nong-Oy-3009907/
539,AISULUU,TYNYBEKOVA,Kyrgyzstan,Wrestling,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TYNYBEKOVA-Aisuluu-3009938/
539,Yang,Gao,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAO-Yang-3009979/
539,QIAOLIN,CHEN,China,Cycling Track,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Qiaolin-3010090/
539,Manqi,Ge,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GE-Manqi-3010095/
539,Qingling,Wang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Qingling-3010123/
539,KRISTINA,SHERMETOVA,Turkmenistan,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHERMETOVA-Kristina-3010222/
539,Ming,Chen,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Ming-3010270/
539,Min,Yang,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Min-3010271/
539,Wanyu,Wang,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Wanyu-3010280/
539,Meiling,Yan,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YAN-Meiling-3010285/
539,Yu,Hu,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HU-Yu-3010290/
539,Caihong,Sun,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SUN-Caihong-3010292/
539,YIXIAN,PU,China,Cycling Road,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PU-Yixian-3010334/
539,HONGFENG,LI,China,Cycling Mountain Bike,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Hongfeng-3010347/
539,Zheng,Wang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Zheng-3010491/
539,YUNGJAN,CHAN,Chinese Taipei,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHAN-Yungjan-3010602/
539,HAOCHING,CHAN,Chinese Taipei,Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHAN-Haoching-3010603/
539,Liping,Yu,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YU-Liping-3010911/
539,Xiaoming,Yu,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YU-Xiaoming-3010915/
539,YANYAN,CAI,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CAI-Yanyan-3010960/
539,YU,ZHENG,China,Badminton,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHENG-Yu-3010967/
539,Tigist,Belay,Bahrain,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BELAY-Tigist-3010994/
539,Eunice,Chumba,Bahrain,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHUMBA-Eunice-3011005/
539,Shijie,Qieyang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/QIEYANG-Shijie-3011014/
539,Mengying,Zhong,China,Triathlon,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHONG-Mengying-3011072/
539,Tong,LI,China,Canoe/Kayak Slalom,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Tong-3011467/
539,Xiaojing,Liang,China,Athletics,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIANG-Xiaojing-3011632/
539,YUFANG,WU,Chinese Taipei,Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WU-Yufang-3012248/
539,Keyi,Chen,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Keyi-3012257/
539,WENCHUAN,TSAI,Chinese Taipei,Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TSAI-Wenchuan-3012264/
539,POYA,TSAI,Chinese Taipei,Bridge,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TSAI-Poya-3012267/
539,YICHUN,WANG,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Yichun-3012387/
539,Yuanyuan,Lu,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LU-Yuanyuan-3012432/
539,YICHUN,LIN,Chinese Taipei,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Yichun-3012461/
539,Wilavan,Apinyapong,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/APINYAPONG-Wilavan-3012710/
539,Pleumjit,Thinkaow,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/THINKAOW-Pleumjit-3012711/
539,Nootsara,Tomkom,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TOMKOM-Nootsara-3012712/
539,Piyanut,Pannoy,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PANNOY-Piyanut-3012714/
539,Malika,Kanthong,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KANTHONG-Malika-3012715/
539,Onuma,Sittirak,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SITTIRAK-Onuma-3012716/
539,Hattaya,Bamrungsuk,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAMRUNGSUK-Hattaya-3012718/
539,Ajcharaporn,Kongyot,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KONGYOT-Ajcharaporn-3012719/
539,Chatchu On,Moksri,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MOKSRI-Chatchu-On-3012720/
539,Pimpichaya,Kokram,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KOKRAM-Pimpichaya-3012721/
539,Thatdao,Nuekjang,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NUEKJANG-Thatdao-3012724/
539,Chitaporn,Kamlangmak,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KAMLANGMAK-Chitaporn-3012730/
539,Supattra,Pairoj,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PAIROJ-Supattra-3012731/
539,Yueying,Gao,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAO-Yueying-3012793/
539,HAERAN,RYU,Republic of Korea,Golf,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/RYU-Haeran-3012811/
539,HENGYU,YANG,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Hengyu-3012814/
539,HEEJEONG,LIM,Republic of Korea,Golf,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIM-Heejeong-3012818/
539,YUNJI,JEONG,Republic of Korea,Golf,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JEONG-Yunji-3012819/
539,HYEIN,LEE,Republic of Korea,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Hyein-3012844/
539,ALAM,SHIN,Republic of Korea,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHIN-Alam-3012848/
539,Xiaomei,Liu,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Xiaomei-3013114/
539,Yanqun,Lin,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Yanqun-3013144/
539,Ru,Qiao,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/QIAO-Ru-3013167/
539,Dasol,PARK,Republic of Korea,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Dasol-3013174/
539,Xiaoling,Lan,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LAN-Xiaoling-3013179/
539,Yujin,PARK,Republic of Korea,Judo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Yujin-3013190/
539,Haiye,Wang,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Haiye-3013219/
539,SEHEE,KIM,Republic of Korea,Modern Pentathlon,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Sehee-3013226/
539,SEOYEONG,JEON,Republic of Korea,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JEON-Seoyeong-3013233/
539,Xiaoqing,Li,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Xiaoqing-3013263/
539,Wen,Si,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SI-Wen-3013275/
539,Xiaoqian,Liu,China,Rugby Sevens,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIU-Xiaoqian-3013277/
539,SEO HEE,KIM,Republic of Korea,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Seo-Hee-3013300/
539,Yao,Li,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Yao-3013303/
539,SEULGI,KIM,Republic of Korea,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Seulgi-3013306/
539,YEJI,KIM,Republic of Korea,Rowing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Yeji-3013308/
539,Yurou,Yang,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Yurou-3013354/
539,Nana,Wu,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WU-Nana-3013366/
539,SOI LAM,SOU,"Macau, China",Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SOU-Soi-Lam-3013417/
539,Jiaqin,Zhao,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHAO-Jiaqin-3013437/
539,YINGJIA,MA,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/MA-Yingjia-3013491/
539,LIHUI,LAO,China,Swimming,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LAO-Lihui-3013858/
539,YOUNGHEE,SON,Republic of Korea,Weightlifting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SON-Younghee-3014018/
539,Zhengwen,Sha,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SHA-Zhengwen-3014251/
539,Dongshuang,Zhang,China,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Dongshuang-3014256/
539,Haixia,Zhang,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Haixia-3014257/
539,Jiao,Yang,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YANG-Jiao-3014277/
539,Yuanyuan,Yu,China,Handball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YU-Yuanyuan-3014304/
539,QINGYUAN,CHEN,China,Fencing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHEN-Qingyuan-3014329/
539,Lina,Zhao,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHAO-Lina-3014379/
539,Menxi,Wei,China,Sailing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WEI-Menxi-3014498/
539,LINGLING,TANG,China,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/TANG-Lingling-3014578/
539,HANOUL,BAE,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAE-Hanoul-3014633/
539,JINA,CHOI,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Jina-3014634/
539,GYUMI,JEON,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JEON-Gyumi-3014647/
539,JUSEUNG,JUNG,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JUNG-Juseung-3014672/
539,DONGHEE,KIM,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Donghee-3014677/
539,HEEJIN,KIM,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Heejin-3014682/
539,ISEUL,KIM,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Iseul-3014684/
539,JIEUN,KIM,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Jieun-3014689/
539,JIYOUNG,KIM,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Jiyoung-3014692/
539,MINJU,LEE,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Minju-3014705/
539,SEONJU,PARK,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Seonju-3014719/
539,SEONGHEE,YU,Republic of Korea,Sepaktakraw,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YU-Seonghee-3014753/
539,Shanshan,Wang,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Shanshan-3014847/
539,SEOL,BAEK,Republic of Korea,Soft Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAEK-Seol-3014902/
539,YESEUL,YOO,Republic of Korea,Soft Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/YOO-Yeseul-3014907/
539,YOUNGHAI,KIM,Republic of Korea,Soft Tennis,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Younghai-3014914/
539,Yun-Jung,Jang,Republic of Korea,Triathlon,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/JANG-Yun-Jung-3014936/
539,Ye Jin,Park,Republic of Korea,Triathlon,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Ye-Jin-3014965/
539,Tingting,Li,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Tingting-3014982/
539,Haiyan,Wu,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WU-Haiyan-3014985/
539,Ying,Li,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LI-Ying-3014989/
539,Yuping,Lin,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIN-Yuping-3014995/
539,Guixin,Ren,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/REN-Guixin-3015001/
539,MINAH,HA,Republic of Korea,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HA-Minah-3015002/
539,AHREUM,LEE,Republic of Korea,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LEE-Ahreum-3015003/
539,JANDI,KIM,Republic of Korea,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Jandi-3015006/
539,Rui,Zhang,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/ZHANG-Rui-3015009/
539,Peng,Han,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/HAN-Peng-3015017/
539,Di,Niu,China,Sport Climbing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/NIU-Di-3015034/
539,YEOWON,GWAK,Republic of Korea,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GWAK-Yeowon-3015038/
539,DONGAH,CHOI,Republic of Korea,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Dongah-3015040/
539,JAEEUN,PARK,Republic of Korea,Taekwondo,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Jaeeun-3015042/
539,Yuyi,Xiao,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/XIAO-Yuyi-3015077/
539,Lijuan,Deng,China,Sport Climbing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/DENG-Lijuan-3015081/
539,Yasha,Gu,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GU-Yasha-3015111/
539,Shuang,Wang,China,Football,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WANG-Shuang-3015115/
539,Xuhua,Pan,China,Sport Climbing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PAN-Xuhua-3015122/
539,MENGMENG,GAO,China,Karate,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GAO-Mengmeng-3015473/
539,MENG,WEI,China,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/WEI-Meng-3015540/
539,YITING,BAI,China,Shooting,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/BAI-Yiting-3015591/
539,Hyejin,Park,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Hyejin-3015612/
539,RANDEEP KAUR,KHEHRA,India,Kabaddi,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KHEHRA-Randeep-Kaur-3015638/
539,Leeseul,Kang,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KANG-Leeseul-3015660/
539,Hanbyul,Kim,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/KIM-Hanbyul-3015661/
539,Yunghui,Lim,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/LIM-Yunghui-3015665/
539,Eunsil,Choi,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/CHOI-Eunsil-3015667/
539,Jisu,Park,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Jisu-3015719/
539,Hana,Park,Korea,Basketball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/PARK-Hana-3015725/
539,SUDAPORN,SEESONDEE,Thailand,Boxing,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/SEESONDEE-Sudaporn-3015859/
539,Pornpun,Guedpard,Thailand,Volleyball,0,1,0,1,https://en.asiangames2018.id/athletes/athlete/GUEDPARD-Pornpun-3015979/
